# 
# Amundsen Sea Low (ASL) Index version 3
#   (derived from monthly ERA5 Reanalysis data)
# 
# Dr J. Scott Hosking
#   British Antarctic Survey
#   Twitter: @scotthosking
# 
# For more information see:
#   Website: https://scotthosking.com/asl_index
#   GitHub:  https://github.com/scotthosking/amundsen_sea_low_index
# 
# Column Labels:
#   time       = YYYY-MM-01 (monthly data)
#   SectorPres = Area-average sea level pressure over sector (170-298 E : 60-80 S)
#   ActCenPres = Actual central pressure of ASL
#   lon        = Longitudinal location of ASL (degrees East)
#   lat        = Latitudinal location of ASL
#   RelCenPres = Relative central pressure (ActCenPres 'minus' SectorPres)
# 
# The ASL (low pressure system) detection algorithm may be improved over time. Therefore 
# it is recommended that the version number below is noted when using these data.
#   ASLi_version_id = 3.20210820-era5-TESTING
# 
# 

time,lon,lat,ActCenPres,SectorPres,RelCenPres
2013-03-01,218.5,-69.75,974.6055,979.90564,-5.30011
2013-06-01,272.25,-69.25,979.6213,986.00757,-6.3862915
2013-09-01,247.75,-70.25,977.3054,983.2005,-5.8950806
2013-12-01,206.0,-73.5,983.31384,988.9554,-5.6415405
2014-03-01,252.25,-70.5,976.8275,983.5593,-6.7318115
2014-06-01,207.5,-74.25,975.4304,984.1887,-8.758301
2014-09-01,212.0,-73.25,976.4485,982.08826,-5.6397705
2014-12-01,230.25,-70.75,977.2319,983.4427,-6.2108154
2015-03-01,215.75,-73.25,977.99963,984.6649,-6.665283
2015-06-01,210.0,-73.5,975.3782,983.3838,-8.005615
2015-09-01,202.75,-72.75,973.00037,980.44025,-7.4398804
2015-12-01,220.25,-72.5,979.79877,985.069,-5.2702026
2016-03-01,227.5,-71.25,976.7785,985.1366,-8.358093
2016-06-01,232.0,-70.75,980.1796,985.1205,-4.940857
2016-09-01,254.0,-72.25,973.24774,982.0325,-8.784729
2016-12-01,201.0,-71.5,986.4306,989.7997,-3.3690796
2017-03-01,229.5,-68.25,973.87714,981.2963,-7.4191895
2017-06-01,201.75,-76.25,975.7193,985.6147,-9.895386
2017-09-01,247.0,-72.25,972.32196,979.973,-7.651062
2017-12-01,262.25,-66.25,974.7756,982.5013,-7.725708
2018-03-01,216.0,-72.5,978.84625,985.2043,-6.358032
2018-06-01,230.75,-71.25,979.21783,985.1625,-5.944641
2018-09-01,210.0,-73.5,970.05743,978.62164,-8.564209
2018-12-01,280.5,-67.5,982.83417,985.5051,-2.6709595
2019-03-01,219.0,-69.75,974.1775,981.5444,-7.3668823
2019-06-01,200.0,-73.0,975.77844,985.5145,-9.736084
2019-09-01,208.75,-73.0,977.6959,984.56177,-6.8658447
2019-12-01,260.75,-66.25,985.0746,989.02075,-3.946167
2020-03-01,207.0,-75.75,976.1962,983.5751,-7.378845
2020-06-01,201.5,-71.0,973.9521,985.57855,-11.626465
2020-09-01,213.25,-71.5,971.9726,977.5266,-5.554016
2020-12-01,256.0,-71.25,972.92694,982.22943,-9.30249
2021-03-01,259.25,-71.5,979.4595,983.0332,-3.5737305
2021-06-01,225.0,-69.25,975.5991,982.299,-6.69989
2021-09-01,251.25,-70.25,963.07025,973.6762,-10.605957
2021-12-01,212.5,-72.75,975.31165,981.976,-6.6643677
2022-03-01,220.5,-70.25,971.2873,979.98193,-8.694641
2022-06-01,222.0,-73.25,972.5129,980.4839,-7.9710083
2022-09-01,259.0,-69.75,965.30414,975.2676,-9.96344
2022-12-01,249.25,-68.5,974.698,980.26843,-5.5704346
